0,341.074279
1,341.082834
2,341.093413
3,341.103829
4,341.113314
5,341.12157
6,341.128472
7,341.133962
8,341.138025
9,341.140672
10,341.141938
11,341.141887
12,341.140609
13,341.138222
14,341.134867
15,341.130712
16,341.125937
17,341.12073
18,341.115272
19,341.109731
20,341.104252
21,341.098954
22,341.093932
23,341.089251
24,341.084958
25,341.081079
26,341.077626
27,341.074599
28,341.071991
29,341.069787
30,341.067971
31,341.066521
32,341.065417
33,341.064635
34,341.064155
35,341.063952
36,341.064004
37,341.064288
38,341.064781
39,341.065458
40,341.066294
41,341.067263
42,341.068337
43,341.069486
44,341.07068
45,341.071887
46,341.073077
47,341.074218
48,341.075281
49,341.07624
50,341.077071
51,341.07776
52,341.078298
53,341.078684
54,341.078929
55,341.079056
56,341.079104
57,341.079127
58,341.079202
59,341.079429
60,341.079937
61,341.080865
62,341.082292
63,341.083929
64,341.096058
65,341.105233
66,341.116486
67,341.127503
68,341.137488
69,341.146142
70,341.153339
71,341.159023
72,341.163179
73,341.165817
74,341.166977
75,341.166723
76,341.16515
77,341.162383
78,341.158576
79,341.153913
80,341.148594
81,341.14283
82,341.136824
83,341.130761
84,341.124798
85,341.119062
86,341.113649
87,341.108626
88,341.104036
89,341.099904
90,341.096238
91,341.093034
92,341.090281
93,341.087962
94,341.086055
95,341.084539
96,341.083389
97,341.082582
98,341.082092
99,341.081896
100,341.081971
101,341.082291
102,341.082833
103,341.08357
104,341.084478
105,341.085527
106,341.08669
107,341.087934
108,341.089228
109,341.090538
110,341.09183
111,341.09307
112,341.094226
113,341.095269
114,341.096173
115,341.096921
116,341.0975
117,341.097909
118,341.098157
119,341.098265
120,341.098269
121,341.098224
122,341.098202
123,341.098299
124,341.098634
125,341.099334
126,341.100466
127,341.101773
128,341.127618
129,341.137712
130,341.149988
131,341.161917
132,341.172651
133,341.181882
134,341.189486
135,341.19541
136,341.19964
137,341.202186
138,341.203086
139,341.202408
140,341.200252
141,341.196754
142,341.192087
143,341.186464
144,341.180126
145,341.173331
146,341.166325
147,341.159326
148,341.15251
149,341.146013
150,341.139934
151,341.134337
152,341.12926
153,341.124718
154,341.120712
155,341.117231
156,341.114255
157,341.11176
158,341.109721
159,341.10811
160,341.106898
161,341.106059
162,341.105565
163,341.10539
164,341.105509
165,341.105895
166,341.106523
167,341.107367
168,341.108398
169,341.109587
170,341.110904
171,341.112314
172,341.113782
173,341.115271
174,341.116743
175,341.118158
176,341.119479
177,341.120671
178,341.121705
179,341.122556
180,341.123209
181,341.123658
182,341.123908
183,341.123977
184,341.123897
185,341.123717
186,341.123504
187,341.123344
188,341.123341
189,341.123604
190,341.1242
191,341.124969
192,341.166004
193,341.177222
194,341.190766
195,341.203822
196,341.215471
197,341.225389
198,341.233455
199,341.239617
200,341.24386
201,341.246194
202,341.246652
203,341.245302
204,341.242244
205,341.237624
206,341.231637
207,341.224532
208,341.216616
209,341.20824
210,341.199733
211,341.191358
